L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,Encoding_Resp.stopped,participant,Group,date,expName,psychopyVersion,frameRate,
8186.jpg,F078.jpg,2 Points,2 Points,23 Points,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.22965545894112,q,1.699481749907136,226.07056308398023,2,2.1665939580416307,240.41567162494175,space,45.57888899999671,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.9912324589677155,,,,,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
7284.jpg,8021.jpg,4 Points,4 Points,4 Points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,299.453404958942,p,2.5768832500325516,302.1217687090393,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2214.jpg,4500.jpg,3 Points,3 Points,7 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,306.3417484170059,p,1.2556247079046443,307.6725915840361,3,1.5594654999440536,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1280.jpg,9402.jpg,2 Points,2 Points,9 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,313.5373983340105,p,1.411936957971193,315.0233150420245,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1650.jpg,2130.jpg,1 Points,1 Points,10 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,319.2686620419845,q,1.19320154201705,320.5365618340438,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2221.jpg,2270.jpg,2 Points,2 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,324.7951496669557,p,0.8899585419567302,325.753481584019,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9373.jpg,9410.jpg,0 Points,0 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,329.98743341700174,p,1.1548923749942333,331.21254316694103,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4250.jpg,7060.jpg,5 Points,5 Points,17 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,335.4577018750133,q,0.939706249977462,336.46829370898195,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
5130.jpg,1810.jpg,3 Points,3 Points,20 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,340.70330570894293,p,1.3090739169856533,342.10234137496445,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6370.jpg,1270.jpg,4 Points,4 Points,24 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,346.3341514590429,p,0.9909499590285122,347.406421208987,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
5480.jpg,8200.jpg,4 Points,4 Points,28 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,351.63857525005005,q,1.4134462079964578,353.13052112504374,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2520.jpg,8503.jpg,2 Points,2 Points,30 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,357.3631359169958,p,0.8726944159716368,358.3184902089415,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
5971.jpg,9912.jpg,5 Points,5 Points,35 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,362.5583582089748,q,1.7575943330302835,364.38382395904046,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
7195.jpg,2487.jpg,2 Points,2 Points,37 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,368.61935133393854,q,1.0636821249499917,369.7485303339781,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6840.jpg,3080.jpg,1 Points,1 Points,38 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,373.98973983398173,q,0.9743893750710413,375.02507974999025,1,2.4330606660805643,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
5510.jpg,2514.jpg,5 Points,5 Points,43 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,381.77388216694817,p,2.1259539580205455,383.96110379195306,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
7170.jpg,2170.jpg,2 Points,2 Points,45 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,388.2022745839786,p,1.5605611249338835,389.842639834038,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6020.jpg,6300.jpg,2 Points,2 Points,47 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,394.077240542043,q,1.4857669590273872,395.6216618339531,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1942.jpg,2890.jpg,1 Points,1 Points,48 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,399.87637179205194,q,1.7352735829772428,401.67431004194077,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6241.jpg,9561.jpg,3 Points,3 Points,51 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,405.92163400002755,p,1.2354165839497,407.22251849994063,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4536.jpg,2280.jpg,4 Points,4 Points,55 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,411.4549264999805,q,1.204765958013013,412.72930250002537,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6000.jpg,6836.jpg,4 Points,4 Points,59 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,416.96163562498987,q,2.5126384999603033,419.5472851250088,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
8232.jpg,4279.jpg,5 Points,5 Points,64 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,423.7891033339547,p,1.614318749983795,425.48482787504327,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2312.jpg,2722.jpg,1 Points,1 Points,65 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,429.71170954196714,q,1.3715343329822645,431.16299895895645,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2750.jpg,9050.jpg,4 Points,4 Points,69 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,435.4085970839951,p,1.5376892919884995,437.00967983400915,,,447.47544916695915,space,8.08585954096634,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1113.jpg,1240.jpg,3 Points,3 Points,72 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,458.8917185839964,q,1.9576734999427572,460.9222331249621,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
8220.jpg,2410.jpg,4 Points,4 Points,76 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,465.1520123339724,q,1.753575624898076,466.98094429203775,4,2.1144449589774013,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4621.jpg,3550.jpg,2 Points,2 Points,78 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,473.4104626670014,q,3.1186669589951634,476.5893728339579,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2751.jpg,6313.jpg,3 Points,3 Points,81 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,480.827553250012,q,1.7335261249681935,482.6288326670183,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4689.jpg,7009.jpg,5 Points,5 Points,86 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,486.86984758405015,q,1.4592685418901965,488.4026395420078,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6831.jpg,2141.jpg,5 Points,5 Points,91 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,492.64438700000755,p,3.110044541885145,495.8242676249938,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9417.jpg,6530.jpg,1 Point,1 Point,92 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,500.06669004203286,p,2.493809208041057,502.6316980839474,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
7237.jpg,8510.jpg,4 Points,4 Points,96 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,506.8690265000332,q,2.1162937079789117,509.06127179204486,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4608.jpg,8320.jpg,1 Point,1 Point,97 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,513.2964591250056,q,1.9753517500357702,515.3380772919627,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9254.jpg,9290.jpg,2 Points,2 Points,99 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,519.5812292919727,None,,,,,,,,523.2899812089745,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9530.jpg,9220.jpg,1 Point,1 Point,100 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,527.0899155839579,p,1.0783202919410542,528.236279041972,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2092.jpg,2210.jpg,0 Points,0 Points,100 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,532.4897075840272,p,0.6809824160300195,533.2450018749805,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9500.jpg,6360.jpg,1 Point,1 Point,101 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,537.4887790420325,p,0.8486479589482769,538.3982575000264,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2220.jpg,2010.jpg,5 Points,5 Points,106 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,542.6462084590457,q,0.7074174999725074,543.434283333947,5,1.548238749965094,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
5940.jpg,9411.jpg,0 Points,0 Points,106 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,549.2957140000071,p,1.3757286670152098,550.7412448340328,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4533.jpg,2385.jpg,3 Points,3 Points,109 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,554.9815516669769,q,0.5136910830624402,555.5739005419891,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9340.jpg,6910.jpg,0 Points,0 Points,109 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,559.8224354169797,p,0.8885885409545153,560.7835345000494,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
8350.jpg,7190.jpg,5 Points,5 Points,114 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,565.0215851250105,q,0.9220122499391437,566.020083750016,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6211.jpg,9611.jpg,3 Points,3 Points,117 points ,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,570.2557767500402,p,0.7992752499412745,571.131624083966,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2053.jpg,9415.jpg,4 Points,4 Points,121 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,575.3814216250321,q,1.016660291934386,576.4610269169789,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2110.jpg,7260.jpg,5 Points,5 Points,126 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,580.704438042012,p,0.6225958750583231,581.394922583946,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2030.jpg,2495.jpg,0 Points,0 Points,126 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,585.636204999988,q,0.7060937919886783,586.412942584022,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1302.jpg,2700.jpg,3 Points,3 Points,129 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,590.6472278339788,p,0.7113578328862786,591.4286359590478,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9010.jpg,9253.jpg,0 Points,0 Points,129 points,PS2_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,595.6708040840458,p,1.3037266250466928,597.0442679999396,,,607.5284984169994,space,6.860469999955967,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
1303.jpg,2000.jpg,0 Points,0 Points,129 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,617.6962859999621,q,0.9728985839756206,618.7384825840127,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2200.jpg,4598.jpg,1 Point,1 Point,130 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,622.9939061669866,p,0.6520168749848381,623.7234089999693,1,1.4874074580147862,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
6190.jpg,3120.jpg,5 Points,5 Points,135 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,629.5348043750273,p,1.0384850000264123,630.6544507920044,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2570.jpg,5500.jpg,3 Points,3 Points,138 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,634.8842660839437,p,1.4815944170113653,636.4375229169382,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
8460.jpg,8330.jpg,0 Points,0 Points,138 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,640.6696589170024,q,0.7351896249456331,641.4702736670151,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
9320.jpg,9007.jpg,0 Points,0 Points,138 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,645.7138387919404,p,0.578734791954048,646.3605025419965,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
2650.jpg,4531.jpg,5 Points,5 Points,143 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,650.5991245419718,q,0.6619792500277981,651.3426926670363,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
4100.jpg,6570.2.jpg,3 Points,3 Points,146 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,655.5858500839677,q,0.8994012089679018,656.5761127920123,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
3102.jpg,F032.jpg,1 Point,1 Point,147 points,PS2_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,660.806812374969,p,0.5272289579734206,661.4453027920099,,,,,,,6,B,2024-07-25_09h18.18.175,EPIDM,2023.1.2,59.94645269905009,
