L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,Encoding_Resp.stopped,participant,Group,date,expName,psychopyVersion,frameRate,
8311.jpg,4609.jpg,2 Points,2 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,1650.2440205829917,q,1.5428503339644521,1651.8551292489283,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9042.jpg,2753.jpg,0 Points,0 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,1656.1075331659522,q,2.3351054589729756,1658.5067924159812,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5471.jpg,7352.jpg,2 Points,2 Points,143 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,1662.757219666033,q,1.7973105419659987,1664.6250077079749,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
P222.jpg,9401.jpg,2 Points,2 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,1668.8794334579725,p,3.1707525009987876,1672.1562859989936,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1610.jpg,F203.jpg,0 Points,0 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,1676.3657497490058,q,1.3727187509648502,1677.8631029989338,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9405.jpg,6250.2.jpg,3 Points,3 Points,148 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,1682.06082891603,p,2.2131695839343593,1684.357516665943,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1090.jpg,P217.jpg,5 Points,5 Points,153 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,1688.5956789159682,q,2.2622638759203255,1690.9648601239314,5,1.3873973760055378,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
P233.jpg,3060.jpg,1 Point,1 Point,154 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,1696.6611287490232,q,2.229054959025234,1699.0261753329542,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8040.jpg,7185.jpg,1 Point,1 Point,155 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,1703.2095018329564,q,1.5201090429909527,1704.8046390409581,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6550.jpg,9582.jpg,5 Points,5 Points,160 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,1709.043139416026,p,1.9580781259573996,1711.071757123922,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
P077.jpg,A041.jpg,1 Point,1 Point,161 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,1715.3123762489995,q,2.424531917902641,1717.8709008740261,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4770.jpg,4275.jpg,3 Points,3 Points,164 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,1722.059285416035,p,1.7182640429819003,1723.89217645803,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9594.jpg,1080.jpg,4 Points,4 Points,168 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,1728.098759207991,p,1.3745358760934323,1729.5502548739314,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2606.jpg,2480.jpg,1 Point,1 Point,169 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,1733.7829357489245,q,1.6023290839511901,1735.453689332935,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1052.jpg,1201.jpg,3 Points,3 Points,172 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,1739.7021408739965,p,1.4190372918965295,1741.1934878739994,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
F369.jpg,3100.jpg,2 Points,2 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,1745.44180487399,q,1.5432027509668842,1747.087266291026,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2620.jpg,2594.jpg,0 Points,0 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,1751.2999713330064,p,1.43698175100144,1752.829313123948,,,1763.2994132909225,space,18.628628417034633,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
P019.jpg,F158.jpg,3 Points,3 Points,177 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,1785.247299624025,p,1.3511727510485798,1786.7384854579577,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7620.jpg,5395.jpg,1 Point,1 Point,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,1790.9215334160253,q,1.543379126000218,1792.5639971239725,1,1.193667000043206,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5970.jpg,3300.jpg,0 Points,0 Points,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,1798.0510520410025,q,1.6138424590462819,1799.7292673329357,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5120.jpg,5520.jpg,2 Points,2 Points,180 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,1803.984422249021,p,1.2632068340899423,1805.3200367910322,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9452.jpg,7184.jpg,4 Points,4 Points,184 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,1809.5602608330082,p,2.7745883339084685,1812.4156102079432,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6570.1.jpg,9432.jpg,5 Points,5 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,1816.6567426240072,p,2.070002208929509,1818.7985090409638,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2389.jpg,7320.jpg,0 Points,0 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1823.0535197489662,p,1.5610863339388743,1824.6994064579485,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9330.jpg,3015.jpg,5 Points,5 Points,194 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,1828.9375856659608,q,2.813277125940658,1831.8251204160042,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9560.jpg,3071.jpg,1 Point,1 Point,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,1836.073264457984,q,2.4214873340679333,1838.5575707079843,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5994.jpg,5390.jpg,0 Points,0 Points,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,1842.8114873740124,p,1.3798459169920534,1844.2465699160239,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2692.jpg,8231.jpg,4 Points,4 Points,199 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,1848.5093429159606,p,2.208400167990476,1850.7770761660067,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
F174.jpg,9404.jpg,5 Points,5 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1855.0363067080034,q,1.8424596259137616,1856.9613448330201,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8010.jpg,2630.jpg,0 Points,0 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,1861.1922068740241,p,1.7660934999585152,1863.0731706660008,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7175.jpg,7490.jpg,2 Points,2 Points,206 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,1867.2758563329699,p,1.4098036249633878,1868.7599779160228,2,1.8024108340032399,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6561.jpg,1525.jpg,2 Points,2 Points,208 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1874.8697691659909,p,1.74412437598221,1876.682696957956,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9070.jpg,9420.jpg,2 Points,2 Points,210 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,1880.935607832973,q,1.245357875013724,1882.2350474579725,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2516.jpg,8500.jpg,4 Points,4 Points,214 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,1886.4913205829216,p,1.2255856250412762,1887.7959562489996,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9140.jpg,2810.jpg,3 Points,3 Points,217 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,1892.0483803739771,p,1.1081052919616923,1893.2225928739645,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7220.jpg,8090.jpg,2 Points,2 Points,219 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1897.4820415829308,p,1.635602833935991,1899.1930201239884,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2661.jpg,2870.jpg,5 Points,5 Points,224 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,1903.445620915969,p,2.2796936261001974,1905.7839241239708,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6010.jpg,7361.jpg,2 Points,2 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,1910.0429527079687,q,2.836478292942047,1912.9453992079943,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7289.jpg,4534.jpg,0 Points,0 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1917.1940877910238,p,1.4354208749718964,1918.7128146659816,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1310.jpg,3181.jpg,4 Points,4 Points,230 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,1922.9515767489793,q,1.5011767920805141,1924.5170463739196,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2383.jpg,1616.jpg,2 Points,2 Points,232 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,1928.771325165988,q,1.6491575429681689,1930.4951971659902,,,1940.9911805830197,space,22.804862251039594,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4510.jpg,2230.jpg,5 Points,5 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,1967.1172585409367,q,1.2383812089683488,1968.4411120410077,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
A025.jpg,1051.jpg,0 Points,0 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,1972.697292833007,p,1.2023262090515345,1974.0348788329866,0,1.5681386260548607,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
7002.jpg,4660.jpg,4 Points,4 Points,241 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,1979.9068739989307,p,2.5283977510407567,1982.5495856659254,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2900.jpg,1101.jpg,3 Points,3 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,1986.7475769160083,p,1.5998735430184752,1988.4248218740104,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2485.jpg,7350.jpg,0 Points,0 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,1992.663370165974,p,1.4920756670180708,1994.2273931240197,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6242.jpg,F034.jpg,4 Points,4 Points,248 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,1998.4725102080265,q,2.618394333985634,2001.1983778739814,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3170.jpg,6560.jpg,2 Points,2 Points,250 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,2005.41244949901,q,2.5423410419607535,2008.05631674896,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8033.jpg,7270.jpg,3 Points,3 Points,253 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,2012.2694524580147,p,1.9089617090066895,2014.2475856239907,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2597.jpg,5870.jpg,5 Points,5 Points,258 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,2018.499903916032,p,1.4466788760619238,2020.0072746239603,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6312.jpg,3230.jpg,2 Points,2 Points,260 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,2024.2657697489485,p,1.6163765840465203,2025.9567753330339,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3130.jpg,3500.jpg,4 Points,4 Points,264 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,2030.2036277910229,p,1.4400122499791905,2031.7117512489203,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2749.jpg,7282.jpg,3 Points,3 Points,267 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,2035.9521353329765,p,2.6018589589511976,2038.6304803739768,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5300.jpg,2372.jpg,1 Point,1 Point,268 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,12,,,,,,,,,,,,,,,,,,,2042.87548499892,q,0.9895634590648115,2043.943281832966,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6510.jpg,A074.jpg,2 Points,2 Points,270 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,13,13,13,,,,,,,,,,,,,,,,,,,2048.1830456239404,p,1.9227170419180766,2050.2125635410193,2,1.5463729170151055,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2260.jpg,2830.jpg,5 Points,5 Points,275 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,14,14,14,,,,,,,,,,,,,,,,,,,2056.088179874001,q,1.2736681249225512,2057.4671331660356,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2710.jpg,9252.jpg,1 Point,1 Point,276 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,15,15,15,,,,,,,,,,,,,,,,,,,2061.678066998953,q,1.3162560429191217,2063.0670817909995,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3064.jpg,3168.jpg,4 Points,4 Points,280 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,16,16,16,,,,,,,,,,,,,,,,,,,2067.3115520409774,q,3.170273166964762,2070.544285123935,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1640.jpg,5531.jpg,3 Points,3 Points,283 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,17,17,17,,,,,,,,,,,,,,,,,,,2074.7945289990166,q,1.0941724589793012,2075.9674740829505,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3530.jpg,6213.jpg,1 Point,1 Point,284 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,18,18,18,,,,,,,,,,,,,,,,,,,2080.2117484159535,p,1.876664291950874,2082.179102416034,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9090.jpg,7580.jpg,3 Points,3 Points,287 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,19,19,19,,,,,,,,,,,,,,,,,,,2086.423348790966,p,1.0493747920263559,2087.5491013739957,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
8230.jpg,2682.jpg,5 Points,5 Points,292 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,20,20,20,,,,,,,,,,,,,,,,,,,2091.810536499019,q,2.174651209032163,2094.0652575410204,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
9592.jpg,1300.jpg,2 Points,2 Points,294 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,21,21,21,,,,,,,,,,,,,,,,,,,2098.317518998985,q,1.9632716260384768,2100.349391583004,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2490.jpg,2590.jpg,4 Points,4 Points,298 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,22,22,22,,,,,,,,,,,,,,,,,,,2104.604410748929,p,2.107807168038562,2106.781052040984,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
2190.jpg,7503.jpg,2 Points,2 Points,300 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,23,23,23,,,,,,,,,,,,,,,,,,,2111.0231921660015,p,1.6182587920920923,2112.714034623932,,,2123.191413457971,space,19.496396208996885,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
1930.jpg,9008.jpg,1 Point,1 Point,301 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,2146.0060683329357,q,1.6255070010665804,2147.708296458004,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
4613.jpg,2720.jpg,4 Points,4 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,2151.956065541017,p,1.3715955429943278,2153.3998657909688,4,1.4098693749401718,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
3280.jpg,9270.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,2159.1090255409945,q,1.9476159169571474,2161.1244297910016,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
6800.jpg,9190.jpg,0 Points,0 Points,305 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,2165.3826320410008,p,1.5448064170777798,2166.996007165988,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5600.jpg,9080.jpg,5 Points,5 Points,310 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,2171.2554804160027,p,1.328137333970517,2172.6584670830052,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
P211.jpg,9041.jpg,4 Points,4 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,2176.895250957925,p,1.7115184589056298,2178.7204888330307,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
5200.jpg,5020.jpg,0 Points,0 Points,314 Points,PS1_L6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,2182.921407790971,q,1.1662463339744136,2184.1532841660082,,,,,,,158209,A,2024-06-27_11h14.18.383,EPIDM,2023.1.2,59.78864690199872,
