L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.stopped,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
1740.jpg,7480.jpg,0 Points,0 Points,87 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,611.3776186659234,,q,3.1687651670072228,614.6143654579064,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7380.jpg,1220.jpg,1 Point,1 Point,88 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,618.8648279159097,,q,2.527446750085801,621.456469124998,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3061.jpg,2717.jpg,4 Points,4 Points,92 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,625.7146865829127,,q,2.4468453340232372,628.2236848329194,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5460.jpg,5800.jpg,0 Points,0 Points,92 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,632.4777832910186,,q,2.3936479589901865,634.9453198749106,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2215.jpg,2512.jpg,1 Point,1 Point,93 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,639.1805859159213,,p,1.9626570000546053,641.2174546249444,1,1.5068085009697825,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3000.jpg,6200.jpg,5 Points,5 Points,98 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,647.026883249986,,q,1.3474463750608265,648.4471895829774,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
1945.jpg,2800.jpg,4 Points,4 Points,102 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,652.6895874579204,,p,1.589405000093393,654.3564607079607,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5660.jpg,5201.jpg,0 Points,0 Points,102 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,658.5933305409271,,q,2.6696380011271685,661.3273271250073,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3266.jpg,7360.jpg,1 Point,1 Point,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,665.5667034159414,,q,1.0164662930183113,666.6482964159222,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
F149.jpg,3030.jpg,0 Points,0 Points,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,670.8963518749224,,p,2.4940850840648636,673.4965866659768,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5410.jpg,1450.jpg,5 Points,5 Points,108 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,677.7066236659884,,q,2.4128512090537697,680.177671500016,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9101.jpg,9571.jpg,2 Points,2 Points,110 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,684.4302064159419,,p,2.1203717500902712,686.6162717499537,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9110.jpg,3051.jpg,1 Point,1 Point,111 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,690.8628092500148,,p,2.1113420841284096,693.07273575,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2100.jpg,7205.jpg,5 Points,5 Points,116 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,697.2957223749254,,p,1.3345718340715393,698.7092088329373,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3160.jpg,6210.jpg,1 Point,1 Point,117 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,702.9437459160108,,p,2.7901663340162486,705.8091606659582,,,716.2639684579335,space,24.05320487509016,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7283.jpg,1720.jpg,4 Points,4 Points,121 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,743.6286382079124,,p,2.513979084091261,746.215103165945,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6571.jpg,P237.jpg,2 Points,2 Points,123 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,750.4544273329666,,p,2.8714220840483904,753.4437777079875,2,1.3412376260384917,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6260.jpg,3062.jpg,3 Points,3 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,759.0815772080095,,q,1.7074999590404332,760.8952956249705,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6150.jpg,2206.jpg,0 Points,0 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,765.0942942079855,,p,2.4224173759575933,767.5999442499597,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9300.jpg,1050.jpg,4 Points,4 Points,130 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,771.8306475830032,,q,2.6132024590624496,774.5155154159293,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
F365.jpg,3180.jpg,5 Points,5 Points,135 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,778.7531775829848,,p,2.9071094170212746,781.7680292079458,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2320.jpg,2791.jpg,4 Points,4 Points,139 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,785.9751371659804,,q,2.1337457509944215,788.1822169160005,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
8311.jpg,4609.jpg,2 Points,2 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,792.4174785829382,,q,2.219235916971229,794.7001329580089,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9042.jpg,2753.jpg,0 Points,0 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,798.9442702499218,,q,2.523005000082776,801.5396484580124,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5471.jpg,7352.jpg,2 Points,2 Points,143 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,805.7838400829351,,p,1.5717798760160804,807.4261369579472,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
P222.jpg,9401.jpg,2 Points,2 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,811.6680739999283,,p,2.5277225009631366,814.297894832911,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
1610.jpg,F203.jpg,0 Points,0 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,818.5107189579867,,p,1.4141337920445949,820.0766608329723,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9405.jpg,6250.2.jpg,3 Points,3 Points,148 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,824.2406204579165,,q,1.6113615420181304,825.9633939579362,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
1090.jpg,P217.jpg,5 Points,5 Points,153 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,830.1594057499897,,p,2.8431926670018584,833.1148250829428,5,1.4663655430776998,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
P233.jpg,3060.jpg,1 Point,1 Point,154 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,838.890382124926,,p,2.569157876074314,841.5747631249251,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
8040.jpg,7185.jpg,1 Point,1 Point,155 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,845.7607889159117,,q,1.010329334065318,846.845424124971,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6550.jpg,9582.jpg,5 Points,5 Points,160 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,851.082630165969,,q,2.4581737930420786,853.6298560409341,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
P077.jpg,A041.jpg,1 Point,1 Point,161 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,857.8590022500139,,p,2.3442793340655044,860.3433587909676,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
4770.jpg,4275.jpg,3 Points,3 Points,164 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,864.5122780409874,,q,2.002066459041089,866.6297980409581,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9594.jpg,1080.jpg,4 Points,4 Points,168 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,870.8216699999757,,q,1.8843675010139123,872.7869795409497,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2606.jpg,2480.jpg,1 Point,1 Point,169 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,877.0175704999128,,p,1.5062230000039563,878.5925727079157,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
1052.jpg,1201.jpg,3 Points,3 Points,172 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,882.839069291018,,p,2.1066366680897772,885.0203114999458,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
F369.jpg,3100.jpg,2 Points,2 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,889.2648945829133,,p,1.4181318760383874,890.7767943749204,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2620.jpg,2594.jpg,0 Points,0 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,894.9951179159107,,q,1.5913601249922067,896.6504587499658,,,907.1517659159144,space,2.345996209071018,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
P019.jpg,F158.jpg,3 Points,3 Points,177 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,912.8050188329071,,p,2.1884336260845885,915.1420205829199,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7620.jpg,5395.jpg,1 Point,1 Point,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,919.303671374917,,p,2.819251584005542,922.2236554579576,1,1.3130182510940358,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5970.jpg,3300.jpg,0 Points,0 Points,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,927.8081715829903,,p,1.331115125096403,929.2049537500134,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5120.jpg,5520.jpg,2 Points,2 Points,180 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,933.454963624943,,q,1.9384940839372575,935.467062832904,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9452.jpg,7184.jpg,4 Points,4 Points,184 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,939.7084498329787,,q,2.0927504169521853,941.8651304999366,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6570.1.jpg,9432.jpg,5 Points,5 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,946.1035516660195,,p,2.176997208967805,948.345880165929,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2389.jpg,7320.jpg,0 Points,0 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,952.5905061659869,,q,1.0983934591058642,953.7714158749441,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9330.jpg,3015.jpg,5 Points,5 Points,194 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,958.0102717910195,,p,2.5507654170505702,960.6252306660172,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9560.jpg,3071.jpg,1 Point,1 Point,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,964.8668714999221,,q,2.07682229205966,967.0165301249363,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
5994.jpg,5390.jpg,0 Points,0 Points,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,971.2597343329107,,q,1.8367714590858668,973.1659890830051,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2692.jpg,8231.jpg,4 Points,4 Points,199 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,977.4136155409506,,p,1.9297263340558857,979.406465957989,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
F174.jpg,9404.jpg,5 Points,5 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,983.6522452499485,,p,1.4045011260313913,985.1585275409743,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
8010.jpg,2630.jpg,0 Points,0 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,989.3640008749207,,q,2.907890125992708,992.3475120830117,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7175.jpg,7490.jpg,2 Points,2 Points,206 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,996.588952290942,,q,2.9554145430447534,999.6277579159942,2,1.2148537090979517,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6561.jpg,1525.jpg,2 Points,2 Points,208 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,1005.1557272499194,,q,1.699664416955784,1006.9241504999809,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9070.jpg,9420.jpg,2 Points,2 Points,210 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,1011.171875540982,,q,2.2993006670149043,1013.5335928329732,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2516.jpg,8500.jpg,4 Points,4 Points,214 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,1017.7856887909584,,p,2.1900847090873867,1020.0455147909233,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
9140.jpg,2810.jpg,3 Points,3 Points,217 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,1024.279185290914,,q,2.623638126067817,1026.974699457991,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7220.jpg,8090.jpg,2 Points,2 Points,219 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,1031.2220453330083,,p,2.577344876015559,1033.8610852909042,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2661.jpg,2870.jpg,5 Points,5 Points,224 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,1038.1217146659037,,q,3.014251209096983,1041.2016604159726,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6010.jpg,7361.jpg,2 Points,2 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,1045.4491225829115,,p,3.57313791802153,1049.0961017080117,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7289.jpg,4534.jpg,0 Points,0 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,1053.3382557500154,,p,3.1318609170848504,1056.5519427079707,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
1310.jpg,3181.jpg,4 Points,4 Points,230 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,1060.7912959159585,,q,3.4067798340693116,1064.2731554579223,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2383.jpg,1616.jpg,2 Points,2 Points,232 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,1068.5172395829577,,p,1.8415766259422526,1070.434587124968,,,1080.9045719580026,space,6.669134042109363,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
4510.jpg,2230.jpg,5 Points,5 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,1090.8805915409466,,q,1.6057789591141045,1092.5706000409555,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
A025.jpg,1051.jpg,0 Points,0 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,1096.8008387499722,,q,2.556336542009376,1099.4791067909682,0,1.4269163340795785,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
7002.jpg,4660.jpg,4 Points,4 Points,241 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,1105.215851749992,,p,1.4217401669593528,1106.765622915933,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2900.jpg,1101.jpg,3 Points,3 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,1110.960913332994,,q,2.9160921670263633,1113.9562619159697,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2485.jpg,7350.jpg,0 Points,0 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,1118.1904434160097,,p,2.1737885010661557,1120.4437617909862,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6242.jpg,F034.jpg,4 Points,4 Points,248 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,1124.6836157079088,,p,2.2171184590552,1127.0123472079867,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3170.jpg,6560.jpg,2 Points,2 Points,250 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,1131.212881540996,,q,3.5999667920405045,1134.9231552080018,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
8033.jpg,7270.jpg,3 Points,3 Points,253 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,1139.1326681659557,,q,2.3845425840700045,1141.589428499923,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2597.jpg,5870.jpg,5 Points,5 Points,258 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,1145.8358417910058,,p,1.90422708413098,1147.8048704579705,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
6312.jpg,3230.jpg,2 Points,2 Points,260 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,1152.044948374969,,p,3.247811668086797,1155.3570914999582,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
3130.jpg,3500.jpg,4 Points,4 Points,264 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,1159.5986797909718,,p,2.3098792501259595,1161.9839106249856,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
2749.jpg,7282.jpg,3 Points,3 Points,267 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,1166.2171594579704,,p,2.9058863340178505,1169.2042867079144,,,,,,270448,A,2024-07-25_11h48.32.854,EPIDM,2023.1.2,None,
