L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.6514882090014,,,,,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
A060.jpg,F041.jpg,5 Points,5 Points,5 Points,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.3788800000002,p,2.7051977910014102,971.2278611670008,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
O161.jpg,1812.jpg,2 Points,2 Points,7 Points,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.4028480000015,p,1.6727478749999136,977.212726709,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
O013.jpg,A001.jpg,3 Points,3 Points,10 Points,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.3764752089992,p,1.9942995000019437,983.5429852919988,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
P036.jpg,F273.jpg,5 Points,5 Points,15 Points,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.6793859169993,q,2.3871451250015525,990.2313537090013,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
L130.jpg,2393.jpg,0 Points,0 Points,15 Points,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.3772485840018,q,1.3231359999990673,995.8425126250004,0,3.9968436660019506,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
F279.jpg,P033.jpg,3 Points,3 Points,18 Points,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.1157331670001,q,2.2310592090034334,1006.4791405420001,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
A104.jpg,2593.jpg,2 Points,2 Points,20 Points,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.6688217919982,q,1.3024692500002857,1012.1037354170003,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
2598.jpg,2605.jpg,0 Points,0 Points,20 Points,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.2838340000017,q,1.5115376670000842,1017.8568207089993,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
L005.jpg,O011.jpg,1 Points,1 Points,21 Points,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.1063145420012,q,1.8164578750001965,1024.0576957919984,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
8186.jpg,F078.jpg,2 Points,2 Points,23 Points,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.2320824589988,p,2.489574999999604,1030.8618936249986,2,2.622080332999758,1043.7165034169993,space,22.22958516700237,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.873821165998379,,,,,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
7284.jpg,8021.jpg,4 Points,4 Points,4 Points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1088.1441046670006,p,1.355026541998086,1089.5873351670016,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
2214.jpg,4500.jpg,3 Points,3 Points,7 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,1093.817642124999,p,1.9745345000010275,1095.871218417,3,2.6035007499995118,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
1280.jpg,9402.jpg,2 Points,2 Points,9 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,1102.7837449170001,p,2.0974344169990218,1104.955614167,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
1650.jpg,2130.jpg,1 Points,1 Points,10 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,1109.2003173750018,q,1.7693288330010546,1111.0431055840018,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
2221.jpg,2270.jpg,2 Points,2 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,1115.2948352919993,p,1.6896619580002152,1117.0515725840014,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
9373.jpg,9410.jpg,0 Points,0 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,1121.300165749999,p,1.6359197500023583,1123.0029739169986,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
4250.jpg,7060.jpg,5 Points,5 Points,17 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,1127.2492310419984,q,1.543799625003885,1128.8624991249999,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
5130.jpg,1810.jpg,3 Points,3 Points,20 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,1133.1036368749992,p,2.152614000002359,1135.3443477500005,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
6370.jpg,1270.jpg,4 Points,4 Points,24 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,1139.5704707090008,p,1.3891755420008849,1141.0455404589993,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
5480.jpg,8200.jpg,4 Points,4 Points,28 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,1145.2832462920014,q,1.9012688750008238,1147.2662054169996,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
2520.jpg,8503.jpg,2 Points,2 Points,30 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,1151.4996191249993,p,1.348292875001789,1152.931691834001,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
5971.jpg,9912.jpg,5 Points,5 Points,35 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,1157.1732470419993,p,1.9068119160037895,1159.1525931670003,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
7195.jpg,2487.jpg,2 Points,2 Points,37 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,1163.3919234999994,p,1.2229665420018137,1164.681381792001,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
6840.jpg,3080.jpg,1 Points,1 Points,38 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,1168.9232148750016,q,2.212867667003593,1171.1913093340008,1,1.89739125000051,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
5510.jpg,2514.jpg,5 Points,5 Points,43 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,1177.3957049169985,p,1.7800451250004699,1179.246590499999,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
7170.jpg,2170.jpg,2 Points,2 Points,45 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,1183.4960075000017,p,1.646990541001287,1185.2246804589995,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
6020.jpg,6300.jpg,2 Points,2 Points,47 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,1189.4580407499998,q,1.9409956670024258,1191.469716833999,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
1942.jpg,2890.jpg,1 Points,1 Points,48 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,1195.7320023749999,q,1.4907406249985797,1197.286010374999,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
6241.jpg,9561.jpg,3 Points,3 Points,51 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,1201.5284043749998,q,1.5745848750011646,1203.1807391670009,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
4536.jpg,2280.jpg,4 Points,4 Points,55 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,1207.424536167,q,1.9027519170012965,1209.4041541670013,,,,,,249790,B,2024-11-04_11h37.36.918,EPIDM,2023.1.2,None,
