L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Encoding_Resp.stopped,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
3266.jpg,7360.jpg,1 Point,1 Point,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,565.4675073749968,p,0.9719202910055174,566.5219955000066,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
F149.jpg,3030.jpg,0 Points,0 Points,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,570.7494447079953,q,1.4588941240072018,572.330300792004,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5410.jpg,1450.jpg,5 Points,5 Points,108 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,576.5267245830037,p,1.1778998329973547,577.8075417079963,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9101.jpg,9571.jpg,2 Points,2 Points,110 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,582.0174397920055,p,1.6221518739912426,583.7076286670053,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9110.jpg,3051.jpg,1 Point,1 Point,111 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,587.9563851249986,p,1.398416249998263,589.4423083330039,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2100.jpg,7205.jpg,5 Points,5 Points,116 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,593.6766960829991,p,1.6610088330053259,595.4085560420062,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
3160.jpg,6210.jpg,1 Point,1 Point,117 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,599.6393917079986,p,1.072065542000928,600.7813880000031,,,,611.266581332995,space,4.317873457999667,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7283.jpg,1720.jpg,4 Points,4 Points,121 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,618.9033467919944,p,1.0086447909998242,619.9808419579931,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6571.jpg,P237.jpg,2 Points,2 Points,123 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,624.2136259169929,q,1.7868164160026936,626.1164761249966,2,1.693861666994053,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6260.jpg,3062.jpg,3 Points,3 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,632.1145130829973,q,1.1483389170025475,633.373094458002,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6150.jpg,2206.jpg,0 Points,0 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,637.572024167006,q,1.3814497499988647,639.0251715829945,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9300.jpg,1050.jpg,4 Points,4 Points,130 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,643.2661117079988,p,0.9156220000004396,644.2546987499954,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
F365.jpg,3180.jpg,5 Points,5 Points,135 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,648.4927464170032,p,0.8735706669976935,649.4718936249992,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2320.jpg,2791.jpg,4 Points,4 Points,139 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,653.6884831670031,p,1.5584898739907658,655.3381371669966,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
8311.jpg,4609.jpg,2 Points,2 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,659.545958207993,q,1.603229125001235,661.2213322919997,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9042.jpg,2753.jpg,0 Points,0 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,665.4664805420034,p,1.0525084999972023,666.5883597079956,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5471.jpg,7352.jpg,2 Points,2 Points,143 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,670.8378393330058,p,0.9365514579985756,671.8394724170066,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
P222.jpg,9401.jpg,2 Points,2 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,676.0810375830042,p,1.1569411240052432,677.3367970830004,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
1610.jpg,F203.jpg,0 Points,0 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,681.5515452499967,q,1.3337779159919592,683.0088871250045,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9405.jpg,6250.2.jpg,3 Points,3 Points,148 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,687.2038511249993,p,1.0102349999942817,688.290185417005,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
1090.jpg,P217.jpg,5 Points,5 Points,153 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,692.5166565830004,p,1.7695509579934878,694.3896049169998,5,2.076222666000831,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
P233.jpg,3060.jpg,1 Point,1 Point,154 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,700.782292792006,q,1.5520245420048013,702.4808232920041,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
8040.jpg,7185.jpg,1 Point,1 Point,155 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,706.6514546249964,q,1.5002585830079624,708.2368061669986,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6550.jpg,9582.jpg,5 Points,5 Points,160 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,712.4631122499995,q,1.4945792079961393,714.0277891250007,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
P077.jpg,A041.jpg,1 Point,1 Point,161 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,718.2577259999962,q,1.2522092920116847,719.6515360000049,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
4770.jpg,4275.jpg,3 Points,3 Points,164 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,723.8210265829985,q,1.8402969580056379,725.7777532920009,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9594.jpg,1080.jpg,4 Points,4 Points,168 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,729.9768012080021,p,2.075418416003231,732.1337107500003,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2606.jpg,2480.jpg,1 Point,1 Point,169 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,736.363200916996,q,1.440967123999144,737.8783771250019,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
1052.jpg,1201.jpg,3 Points,3 Points,172 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,742.1167219579947,p,1.817325708005228,744.0056603749981,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
F369.jpg,3100.jpg,2 Points,2 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,748.2535029999999,q,1.4075368749909103,749.7644703330006,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2620.jpg,2594.jpg,0 Points,0 Points,174 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,753.9784377920005,p,1.5220295830076793,755.6013371669978,,,,766.034229041994,space,2.2181181670021033,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
P019.jpg,F158.jpg,3 Points,3 Points,177 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,771.5693098329939,p,1.3704262079991167,773.0740904169943,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7620.jpg,5395.jpg,1 Point,1 Point,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,777.2443300419982,q,1.0400758330069948,778.3852950830042,1,1.4694898740126519,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5970.jpg,3300.jpg,0 Points,0 Points,178 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,784.1161443330056,p,1.0709603330033133,785.2566096670053,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5120.jpg,5520.jpg,2 Points,2 Points,180 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,789.5022070419946,p,1.6053520410059718,791.1831201669993,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9452.jpg,7184.jpg,4 Points,4 Points,184 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,795.4218644999928,q,1.7114864169998327,797.1969487919996,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6570.1.jpg,9432.jpg,5 Points,5 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,801.4415739579999,q,1.2333496659994125,802.7513140420051,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2389.jpg,7320.jpg,0 Points,0 Points,189 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,806.9966284580005,q,2.2617919579934096,809.3370864169992,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9330.jpg,3015.jpg,5 Points,5 Points,194 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,813.5684933750017,q,1.761108457998489,815.403642624995,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9560.jpg,3071.jpg,1 Point,1 Point,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,8,,,,,,,,,,,,,,,,,,,819.6525422080013,q,1.278923207995831,821.0036592919932,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5994.jpg,5390.jpg,0 Points,0 Points,195 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,9,,,,,,,,,,,,,,,,,,,825.243771333,q,1.1742911670007743,826.4919937499944,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2692.jpg,8231.jpg,4 Points,4 Points,199 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,830.7377104170009,q,2.0324806659918977,832.8328449999972,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
F174.jpg,9404.jpg,5 Points,5 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,11,,,,,,,,,,,,,,,,,,,837.088019207993,q,1.7138469579949742,838.9038244999974,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
8010.jpg,2630.jpg,0 Points,0 Points,204 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,843.1095770829997,q,1.5081747500080382,844.6883484999998,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7175.jpg,7490.jpg,2 Points,2 Points,206 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,848.9334935420047,p,1.1001344580145087,850.1081204579968,2,1.2420816250087228,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6561.jpg,1525.jpg,2 Points,2 Points,208 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,14,,,,,,,,,,,,,,,,,,,855.6675317920017,p,1.773370957991574,857.5111229579925,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9070.jpg,9420.jpg,2 Points,2 Points,210 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,861.7534442500037,q,1.178101040990441,862.9893036669964,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2516.jpg,8500.jpg,4 Points,4 Points,214 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,16,,,,,,,,,,,,,,,,,,,867.2330755419971,p,1.056816999000148,868.3665459170006,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9140.jpg,2810.jpg,3 Points,3 Points,217 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,17,,,,,,,,,,,,,,,,,,,872.6032928329951,p,1.0543494169978658,873.7230471249932,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7220.jpg,8090.jpg,2 Points,2 Points,219 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,,,,,,,877.9733113749971,p,1.3404365830065217,879.3791591250047,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2661.jpg,2870.jpg,5 Points,5 Points,224 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,,,,,,,883.620285291996,p,2.0444505420018686,885.7195502079994,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6010.jpg,7361.jpg,2 Points,2 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,,,,,,,889.9729638749996,q,1.5481587079993915,891.5937062500016,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7289.jpg,4534.jpg,0 Points,0 Points,226 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,,,,,,,895.8393178330007,p,1.4083956240065163,897.3243685000052,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
1310.jpg,3181.jpg,4 Points,4 Points,230 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,,,,,,,901.5613111669954,q,1.4143001660122536,903.048995707999,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2383.jpg,1616.jpg,2 Points,2 Points,232 Points,PS1_L4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,,,,,,,907.2952048750012,q,1.6089874169992981,908.9797174999985,,,,919.4530709170067,space,2.39421970800322,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
4510.jpg,2230.jpg,5 Points,5 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,925.1614566670032,q,0.8386780410073698,926.0767612500058,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
A025.jpg,1051.jpg,0 Points,0 Points,237 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,930.3155530829972,q,1.603335457999492,932.0403287499939,0,2.008469791006064,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
7002.jpg,4660.jpg,4 Points,4 Points,241 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,938.3688497080002,q,1.2871769159974065,939.7361705420044,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2900.jpg,1101.jpg,3 Points,3 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,943.964347125002,p,2.1860341249994235,946.2325292500027,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2485.jpg,7350.jpg,0 Points,0 Points,244 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,950.4608765830053,q,1.8175749160000123,952.3578512499953,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6242.jpg,F034.jpg,4 Points,4 Points,248 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,956.5962579579937,p,2.0586994159966707,958.7584910419973,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
3170.jpg,6560.jpg,2 Points,2 Points,250 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,962.9676677919924,p,1.1600979170034407,964.1969734169979,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
8033.jpg,7270.jpg,3 Points,3 Points,253 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,7,7,7,,,,,,,,,,,,,,,,,,,968.440802875004,q,1.4062295829935465,969.9165541249968,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2597.jpg,5870.jpg,5 Points,5 Points,258 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,8,8,8,,,,,,,,,,,,,,,,,,,974.1544720420061,p,0.9477122489915928,975.1722963749926,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6312.jpg,3230.jpg,2 Points,2 Points,260 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,9,9,9,,,,,,,,,,,,,,,,,,,979.4105103750044,q,1.1723498329956783,980.6662752919947,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
3130.jpg,3500.jpg,4 Points,4 Points,264 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,984.9008043329959,p,0.9614847499906318,985.9368597499997,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2749.jpg,7282.jpg,3 Points,3 Points,267 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,990.1798299579968,q,1.9068746660050238,992.1497177919955,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
5300.jpg,2372.jpg,1 Point,1 Point,268 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,12,12,12,,,,,,,,,,,,,,,,,,,996.3890785830008,q,0.8976471659989329,997.3534017920028,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
6510.jpg,A074.jpg,2 Points,2 Points,270 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,13,13,13,,,,,,,,,,,,,,,,,,,1001.5878912079934,q,1.7060055420006393,1003.408599375005,2,1.4548617490072502,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2260.jpg,2830.jpg,5 Points,5 Points,275 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,14,14,14,,,,,,,,,,,,,,,,,,,1009.1830771670066,p,1.1733952080103336,1010.4348287080065,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
2710.jpg,9252.jpg,1 Point,1 Point,276 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,15,15,15,,,,,,,,,,,,,,,,,,,1014.6759319580015,p,2.1142182079929626,1016.854575624995,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
3064.jpg,3168.jpg,4 Points,4 Points,280 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,16,16,16,,,,,,,,,,,,,,,,,,,1021.0970479579992,q,1.5085615829884773,1022.6679429579963,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
1640.jpg,5531.jpg,3 Points,3 Points,283 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,17,17,17,,,,,,,,,,,,,,,,,,,1026.916321124998,q,1.1212690829997882,1028.1217789999937,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
3530.jpg,6213.jpg,1 Point,1 Point,284 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,18,18,18,,,,,,,,,,,,,,,,,,,1032.3580429580034,p,1.014916999003617,1033.4467960829934,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
9090.jpg,7580.jpg,3 Points,3 Points,287 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,19,19,19,,,,,,,,,,,,,,,,,,,1037.688637500003,p,1.43780041699938,1039.1917429580062,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
8230.jpg,2682.jpg,5 Points,5 Points,292 Points,PS1_L5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,20,20,20,,,,,,,,,,,,,,,,,,,1043.4291286249936,p,1.2972669579903595,1044.7978195000032,,,,,,,34,A,2024-12-05_15h33.01.600,EPIDM,2023.1.2,None,
