L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,Encoding_Resp.stopped,participant,Group,date,expName,psychopyVersion,frameRate,
8186.jpg,F078.jpg,2 Points,2 Points,23 Points,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.68206937494688,q,1.4572428751271218,241.27252729190513,2,1.6659719159360975,253.15933687496,space,33.011241416912526,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.8807000829838216,,,,,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1019.jpg,2120.jpg,0 Points,0 Points,0 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,301.1055113750044,q,1.2636389171238989,302.4520896249451,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6900.jpg,8531.jpg,4 Points,4 Points,4 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,306.6765255420469,q,0.9649491661693901,307.68623620900325,4,1.7400194581132382,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5594.jpg,5750.jpg,5 Points,5 Points,9 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,313.7406927088741,q,1.7333848751150072,315.55141620896757,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2205.jpg,3053.jpg,4 Points,4 Points,13 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,319.78093062504195,p,1.910550792235881,321.760174541967,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
3250.jpg,A053.jpg,3 Points,3 Points,16 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,326.00447320891544,q,1.6124176671728492,327.7197862090543,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7950.jpg,7187.jpg,1 Point,1 Point,17 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,331.9305814590771,p,2.165897458093241,334.1594369590748,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5535.jpg,8210.jpg,3 Points,3 Points,20 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,338.4016638339963,q,2.9991328329779208,341.46942074992694,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9001.jpg,9620.jpg,1 Point,1 Point,21 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,345.712106958963,p,1.6648431250359863,347.46039129188284,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1110.jpg,9331.jpg,2 Points,2 Points,23 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,351.6936294999905,p,1.4832027500960976,353.2554124589078,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7820.jpg,1121.jpg,0 Points,0 Points,23 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,357.4973662090488,q,2.16727020801045,359.72801562491804,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7186.jpg,9182.jpg,2 Points,2 Points,25 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,363.97189262509346,p,1.3726227502338588,365.40326549997553,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9280.jpg,9390.jpg,1 Point,1 Point,26 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,369.6515857919585,q,1.3082852500956506,371.04104600008577,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2440.jpg,7351.jpg,4 Points,4 Points,30 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,375.27546212496236,q,1.132175459060818,376.47188216703944,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6834.jpg,9120.jpg,5 Points,5 Points,35 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,380.7165327500552,q,2.1068240001332015,382.88927516690455,5,2.4501084161456674,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9230.jpg,9181.jpg,0 Points,0 Points,35 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,389.62974216695875,q,1.393579333089292,391.06991891702637,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
8260.jpg,8280.jpg,3 Points,3 Points,38 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,395.3485456670169,q,1.9238960831426084,397.31549170892686,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9470.jpg,9400.jpg,3 Points,3 Points,41 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,401.590008249972,p,1.3003356670960784,402.92940608388744,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2616.jpg,7238.jpg,4 Points,4 Points,45 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,407.1928103340324,q,2.02272537490353,409.27815699996427,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9430.jpg,3010.jpg,5 Points,5 Points,50 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,413.5232251249254,q,1.8278394162189215,415.4137967498973,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1661.jpg,1321.jpg,3 Points,3 Points,53 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,419.6537750000134,p,1.6405505831353366,421.35620308388025,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
8041.jpg,2271.jpg,2 Points,2 Points,55 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,425.608419416938,p,1.2304314579814672,426.90471054194495,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9180.jpg,9046.jpg,3 Points,3 Points,58 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,431.14528424991295,p,2.2929247082211077,433.50991691695526,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2691.jpg,7640.jpg,0 Points,0 Points,58 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,437.7617652500048,q,1.6685513332486153,439.4961416670121,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1660.jpg,2840.jpg,2 Points,2 Points,60 Points,PS1_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,443.7330557499081,q,2.025039042113349,445.82453395891935,,,456.2951352088712,space,4.630663375137374,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9480.jpg,9250.jpg,0 Points,0 Points,60 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,464.25699033401906,p,1.4758881251327693,465.8071738339495,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9910.jpg,6940.jpg,2 Points,2 Points,62 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,470.05672100000083,q,2.380985625088215,472.50325629208237,2,1.8846371669787914,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
4535.jpg,1811.jpg,1 Point,1 Point,63 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,478.70662795891985,p,1.0029857081826776,479.78271187492646,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2020.jpg,1947.jpg,5 Points,5 Points,68 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,484.02430345886387,p,3.0526837080251426,487.1513880419079,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9160.jpg,1200.jpg,4 Points,4 Points,72 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,491.385201334022,p,1.9396403750870377,493.40424554189667,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9520.jpg,1931.jpg,3 Points,3 Points,75 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,497.6540651670657,q,1.7269757089670748,499.45605458389036,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7830.jpg,2499.jpg,3 Points,3 Points,78 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,503.6996597920079,p,0.9770815421361476,504.7455108340364,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6830.jpg,6212.jpg,4 Points,4 Points,82 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,508.99717662506737,p,2.007811750052497,511.0783748750109,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7285.jpg,4233.jpg,5 Points,5 Points,87 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,515.3206568749156,p,2.5319556251633912,517.9211532920599,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1740.jpg,7480.jpg,0 Points,0 Points,87 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,522.1563181669917,q,1.5680621671490371,523.7976593750063,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7380.jpg,1220.jpg,1 Point,1 Point,88 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,528.0361599170137,p,2.5844329171814024,530.6869393750094,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
3061.jpg,2717.jpg,4 Points,4 Points,92 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,534.9364334999118,p,1.6752643331419677,536.6668080000672,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5460.jpg,5800.jpg,0 Points,0 Points,92 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,540.9254433340393,q,1.6544527080841362,542.6580224588979,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2215.jpg,2512.jpg,1 Point,1 Point,93 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,546.8897326248698,p,2.07356125023216,549.0334951670375,1,1.4701398331671953,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
3000.jpg,6200.jpg,5 Points,5 Points,98 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,554.7916585840285,q,1.7956172502599657,556.6636199168861,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
1945.jpg,2800.jpg,4 Points,4 Points,102 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,560.9118894168641,p,1.3635645410977304,562.3446451250929,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5660.jpg,5201.jpg,0 Points,0 Points,102 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,566.577873375034,q,1.6733875831123441,568.3182739999611,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
3266.jpg,7360.jpg,1 Point,1 Point,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,572.5614549170714,q,0.8811789168976247,573.5189516248647,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
F149.jpg,3030.jpg,0 Points,0 Points,103 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,577.7568936669268,p,1.8710732501931489,579.7342609169427,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5410.jpg,1450.jpg,5 Points,5 Points,108 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,583.9351911249105,q,1.796837333124131,585.7863467498682,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9101.jpg,9571.jpg,2 Points,2 Points,110 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,590.0539042500313,p,2.525198000250384,592.6482104999013,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9110.jpg,3051.jpg,1 Point,1 Point,111 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,596.8910612089094,p,1.8471366250887513,598.8266020000447,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2100.jpg,7205.jpg,5 Points,5 Points,116 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,603.0623663750011,q,1.5711823750752956,604.7083254589234,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
3160.jpg,6210.jpg,1 Point,1 Point,117 Points,PS1_L2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,608.9447206670884,p,1.2902769171632826,610.303584124893,,,620.7624197918922,space,2.9985826672054827,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
7283.jpg,1720.jpg,4 Points,4 Points,121 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,627.0770374168642,p,1.3241092499811202,628.4888165420853,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6571.jpg,P237.jpg,2 Points,2 Points,123 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,632.722997416975,q,2.6382839160505682,635.4756797088776,2,3.155831792159006,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6260.jpg,3062.jpg,3 Points,3 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,642.9397538339254,p,1.2461505420506,644.2519610840827,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
6150.jpg,2206.jpg,0 Points,0 Points,126 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,648.5018878339324,q,2.6593135411385447,651.2330756669398,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9300.jpg,1050.jpg,4 Points,4 Points,130 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,655.4674778750632,p,1.6222676672041416,657.1571738750208,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
F365.jpg,3180.jpg,5 Points,5 Points,135 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,661.403139791917,p,1.8462023329921067,663.3520136668812,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
2320.jpg,2791.jpg,4 Points,4 Points,139 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,667.5590137920808,q,1.9850288750603795,669.6160132500809,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
8311.jpg,4609.jpg,2 Points,2 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,673.8556755839381,q,2.561652292031795,676.4777322090231,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
9042.jpg,2753.jpg,0 Points,0 Points,141 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,680.7168687090743,p,1.508099083090201,682.280315416865,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
5471.jpg,7352.jpg,2 Points,2 Points,143 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,686.5327224170323,q,2.06840308313258,688.6618692090269,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
P222.jpg,9401.jpg,2 Points,2 Points,145 Points,PS1_L3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,692.9013052920345,q,2.043150917161256,695.051156291971,,,,,,,19,A,2024-08-29_09h22.31.716,EPIDM,2023.1.2,None,
