L_Scene,R_Scene,Points_L,Points_R,PtTotal,blockFile,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Encoding_Loop.thisRepN,Practice_Encoding_Loop.thisTrialN,Practice_Encoding_Loop.thisN,Practice_Encoding_Loop.thisIndex,Practice_Response_Fail_Loop.thisRepN,Practice_Response_Fail_Loop.thisTrialN,Practice_Response_Fail_Loop.thisN,Practice_Response_Fail_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,Practice_Attention_Loop.thisRepN,Practice_Attention_Loop.thisTrialN,Practice_Attention_Loop.thisN,Practice_Attention_Loop.thisIndex,Practice_EncBrk_Loop.thisRepN,Practice_EncBrk_Loop.thisTrialN,Practice_EncBrk_Loop.thisN,Practice_EncBrk_Loop.thisIndex,Encoding_Loop.thisRepN,Encoding_Loop.thisTrialN,Encoding_Loop.thisN,Encoding_Loop.thisIndex,EncStim_Loop.thisRepN,EncStim_Loop.thisTrialN,EncStim_Loop.thisN,EncStim_Loop.thisIndex,Response_Fail_Loop.thisRepN,Response_Fail_Loop.thisTrialN,Response_Fail_Loop.thisN,Response_Fail_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,Attention_Loop.thisRepN,Attention_Loop.thisTrialN,Attention_Loop.thisN,Attention_Loop.thisIndex,EncBrk_Loop.thisRepN,EncBrk_Loop.thisTrialN,EncBrk_Loop.thisN,EncBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.started,Encoding_Resp.keys,Encoding_Resp.rt,R_Point_FB_Stim.started,Attn_resp.keys,Attn_resp.rt,Progress_Tracker.started,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,Group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.392160583000077,,,,,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
A060.jpg,F041.jpg,5 Points,5 Points,5 Points,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.9395550420013,p,2.554711040997063,533.6414996250023,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
O161.jpg,1812.jpg,2 Points,2 Points,7 Points,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.7997476670025,q,0.5361789579983451,538.472965625002,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
O013.jpg,A001.jpg,3 Points,3 Points,10 Points,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6512388750016,p,0.9235134999980801,543.7448657500026,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
P036.jpg,F273.jpg,5 Points,5 Points,15 Points,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8850128750018,q,1.3610965000007127,549.4131830830011,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
L130.jpg,2393.jpg,0 Points,0 Points,15 Points,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.563681458003,q,0.7940567490004469,554.4998103329999,0,3.8542713329989056,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
F279.jpg,P033.jpg,3 Points,3 Points,18 Points,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.6387100000029,q,2.5192173329996876,565.2991270830025,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
A104.jpg,2593.jpg,2 Points,2 Points,20 Points,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.4793618750009,q,0.7593235000022105,570.3748854580008,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
2598.jpg,2605.jpg,0 Points,0 Points,20 Points,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5481875000005,q,1.0502288749994477,575.6545194999999,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
L005.jpg,O011.jpg,1 Points,1 Points,21 Points,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8958325000021,q,1.4625725409969164,581.4949707080013,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
8186.jpg,F078.jpg,2 Points,2 Points,23 Points,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.6696107080024,p,0.91212404199905,586.7122849170009,2,1.8691324999999779,598.7862275420011,space,40.002778833000775,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.785950542001956,,,,,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
7284.jpg,8021.jpg,4 Points,4 Points,4 Points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,653.7101721250001,p,1.6220436240000708,655.435088708,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
2214.jpg,4500.jpg,3 Points,3 Points,7 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,659.6627256250031,q,0.605718082999374,660.3405954170012,3,1.869370249001804,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
1280.jpg,9402.jpg,2 Points,2 Points,9 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,666.523445083003,p,1.9129494579974562,668.5113105000019,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
1650.jpg,2130.jpg,1 Points,1 Points,10 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,672.7459424580011,q,0.626054958000168,673.4435794170022,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
2221.jpg,2270.jpg,2 Points,2 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,677.6867278330028,p,1.037420500000735,678.7964768750026,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
9373.jpg,9410.jpg,0 Points,0 Points,12 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,683.0395398330002,q,1.6526604159989802,684.7638749580001,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
4250.jpg,7060.jpg,5 Points,5 Points,17 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,689.0109138330008,q,0.9298399159997643,690.008447958,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
5130.jpg,1810.jpg,3 Points,3 Points,20 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,694.2485083749998,p,0.9396827080017829,695.2632689580023,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
6370.jpg,1270.jpg,4 Points,4 Points,24 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,699.4928360830017,p,0.9347517080022953,700.5131301250003,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
5480.jpg,8200.jpg,4 Points,4 Points,28 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,704.7454324999999,q,0.7151040829994599,705.5396197920018,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
2520.jpg,8503.jpg,2 Points,2 Points,30 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,709.775956417001,q,0.8441359169992211,710.690094708003,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
5971.jpg,9912.jpg,5 Points,5 Points,35 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,714.9293293330011,q,1.7548233740017167,716.7469880830031,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
7195.jpg,2487.jpg,2 Points,2 Points,37 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,720.9843677919998,p,1.4040805420008837,722.4562862500024,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
6840.jpg,3080.jpg,1 Points,1 Points,38 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,726.6981824169998,q,1.6418592919981165,728.3974999580023,2,2.1067932499972812,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
5510.jpg,2514.jpg,5 Points,5 Points,43 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,734.8269194580025,p,1.5205379579965665,736.415845167001,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
7170.jpg,2170.jpg,2 Points,2 Points,45 points,PS2_L1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,740.6654122500004,q,1.2736805409986118,742.0145183750028,,,,,,64,B,2025-02-10_08h27.01.543,EPIDM,2023.1.2,59.98465880364132,
