L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.87107474898221,,,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,k,7.846817248995649,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,a,7.225556999997934,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,j,9.025855165993562,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,a,13.644678707991261,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,a,5.179302248987369,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,s,8.494996748995618,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,d,6.658399707986973,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,k,9.588978915999178,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,s,9.631197748996783,,,56,2025-02-04_08h38.12.122,EPIDM,2023.1.2,59.785028102191674,
