L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,l,5.549869833979756,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.112925999797881,,,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8041.jpg,6250.2.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,s,7.8208486249204725,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,l,2.3665642079431564,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9500.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,l,4.0079858337994665,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7095.jpg,8531.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,a,1.6605782078113407,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5455.jpg,7230.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,a,6.5147130829282105,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5594.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,l,4.069931874983013,space,1.987256916007027,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5971.jpg,9050.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,a,4.878919249866158,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7550.jpg,2205.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,a,2.859423916088417,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9480.jpg,3080.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,a,2.128797457786277,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
A053.jpg,2716.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,a,3.0880442920606583,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2518.jpg,1313.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,a,2.596678915899247,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1230.jpg,9001.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,l,3.368181291036308,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6000.jpg,9411.jpg,4 Points,0 Points,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,a,0.8164153329562396,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7186.jpg,7235.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,a,3.7169867500197142,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1540.jpg,1560.jpg,1 Point,0 Points,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,a,4.996684457873926,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9424.jpg,9390.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,l,2.7421573747415096,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5030.jpg,4274.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,a,0.990693791070953,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9181.jpg,7502.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,l,1.2938928748480976,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9340.jpg,9160.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,a,3.7037972908001393,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9810.jpg,9470.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,a,4.839329582871869,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9910.jpg,6241.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,l,1.6469857499469072,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1661.jpg,7000.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,l,2.6524562078993767,space,1.4292782498523593,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7480.jpg,4533.jpg,0 Points,3 Points,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,a,5.418348666047677,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9630.jpg,9046.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,l,0.85325708379969,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9490.jpg,9254.jpg,1 Point,2 Points,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,l,0.5569126249756664,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7640.jpg,9600.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,a,2.343053957913071,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3022.jpg,6530.jpg,0 Points,1 Point,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,l,1.8926331668626517,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5875.jpg,7285.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,a,1.1729306250344962,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8465.jpg,2490.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,a,2.451403541956097,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5800.jpg,5910.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,l,2.081612041918561,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
4609.jpg,1900.jpg,2 Points,4 Points,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,l,1.1505110419820994,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7050.jpg,2512.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,a,0.8415158749558032,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5970.jpg,9000.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,l,1.286583208013326,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5660.jpg,5628.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,l,1.0016920829657465,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6243.jpg,7360.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,l,0.8260897919535637,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5530.jpg,1450.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,l,2.9470873749814928,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8232.jpg,2030.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,l,1.4686079169623554,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7205.jpg,5740.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,l,1.026465832721442,space,1.3399912079330534,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9101.jpg,1945.jpg,2 Points,4 Points,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,l,3.2028145838994533,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7080.jpg,6210.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,a,2.0222404999658465,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6244.jpg,P211.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,a,1.4514496659394354,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6150.jpg,7020.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,a,0.8936603749170899,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
4536.jpg,7170.jpg,4 Points,2 Points,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,d,4.093341832980514,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7030.jpg,1050.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,a,2.801135709043592,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2661.jpg,8503.jpg,5 Points,2 Points,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,d,2.1596077911090106,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2320.jpg,7207.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,d,2.3214654577896,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
F149.jpg,6571.jpg,0 Points,2 Points,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,j,2.7763066249899566,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7217.jpg,3060.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,a,1.914802165934816,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9401.jpg,9110.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,l,2.8645821660757065,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
P077.jpg,7040.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,l,1.092474333010614,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5480.jpg,2722.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,l,2.544094125041738,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5920.jpg,4770.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,a,1.0113526249770075,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1052.jpg,3180.jpg,3 Points,5 Points,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,l,0.6892637079581618,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2606.jpg,5731.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,l,1.2920501669868827,space,1.7879640408791602,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7195.jpg,4598.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,a,1.9980367079842836,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5470.jpg,2620.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,a,0.8239363748580217,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3100.jpg,6260.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,l,0.4895052080973983,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7620.jpg,7182.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,l,1.4030450419522822,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5982.jpg,5760.jpg,5 Points,1 Point,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,l,0.8262456248048693,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9700.jpg,9452.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,a,1.2574445828795433,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
P019.jpg,6550.jpg,3 Points,5 Points,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,a,1.9870005410630256,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2389.jpg,7545.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,a,2.8895375409629196,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3102.jpg,1080.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,l,1.8068379159085453,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5700.jpg,5994.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,l,2.0324170829262584,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9090.jpg,8340.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,a,0.6531282078940421,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8010.jpg,2500.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,l,0.9858853330370039,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7280.jpg,5270.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,a,1.4471175000071526,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7211.jpg,6561.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,a,0.6832542908377945,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2141.jpg,6211.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,a,1.5994316667784005,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9140.jpg,7034.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,l,1.0140568749047816,space,1.7815450001507998,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1240.jpg,6020.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,a,3.3933694169390947,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5831.jpg,7220.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,l,1.3189123747870326,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8300.jpg,1910.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,l,0.9263312090188265,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6010.jpg,2683.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,a,1.8104132919106632,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2830.jpg,2681.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,a,1.8542759998235852,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9913.jpg,1310.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,l,0.8778794999234378,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2717.jpg,3015.jpg,4 Points,5 Points,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,l,0.6781256250105798,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1616.jpg,5720.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,a,0.5097220418974757,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6570.2.jpg,4605.jpg,3 Points,4 Points,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,l,3.1633867907803506,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
F252.jpg,4510.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,a,1.8403358338400722,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5535.jpg,8460.jpg,3 Points,0 Points,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,a,0.9150291658006608,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
4660.jpg,7035.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,l,1.1208668749313802,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7380.jpg,2692.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,a,1.788492999970913,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7286.jpg,2485.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,l,1.2428726668003947,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3170.jpg,6570.1.jpg,2 Points,5 Points,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,l,0.7018919999245554,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5870.jpg,5629.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,l,0.9725862499326468,space,1.6908372088801116,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7352.jpg,2240.jpg,2 Points,5 Points,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,a,0.736422291956842,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5849.jpg,7282.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,l,1.5654513749759644,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2650.jpg,5534.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,l,1.120717957848683,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2190.jpg,5900.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,l,0.5824380000121891,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
9320.jpg,1101.jpg,0 Points,3 Points,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,a,0.7665763339027762,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7110.jpg,6800.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,a,0.7756797499023378,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3130.jpg,6312.jpg,4 Points,2 Points,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,l,0.5864267910365015,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5600.jpg,5593.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,l,1.336651291931048,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7190.jpg,5300.jpg,5 Points,1 Point,,,,,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,a,1.4153357909526676,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5820.jpg,5020.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,l,0.6622410831041634,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
F174.jpg,6212.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,l,0.8322573329787701,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1850.jpg,7233.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,l,0.9269269159995019,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5500.jpg,5520.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,j,1.2764204167760909,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1274.jpg,9440.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,a,0.9632876669056714,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2220.jpg,2210.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,l,1.427675582934171,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
5990.jpg,5890.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,l,1.2330347918905318,space,1.793360791867599,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1390.jpg,A025.jpg,2 Points,0 Points,,,,,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,a,0.8592668329365551,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
1603.jpg,8180.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,a,1.2228245418518782,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8320.jpg,2514.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,l,0.8352278748061508,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7920.jpg,7224.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,105,105,105,,,,,,,,,,,l,0.9141422079410404,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
6242.jpg,3530.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,106,106,106,,,,,,,,,,,d,1.49832933396101,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7130.jpg,3350.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,107,107,107,,,,,,,,,,,a,1.4903282497543842,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
2130.jpg,7237.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,108,108,108,,,,,,,,,,,l,0.8613219999242574,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
3400.jpg,7025.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,109,109,109,,,,,,,,,,,l,1.4815006670542061,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
8220.jpg,7009.jpg,4 Points,5 Points,,,,,,,,,,,,,,,,,0,110,110,110,,,,,,,,,,,l,0.7640304998494685,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
7031.jpg,1022.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,111,111,111,,,,,,,,,,,k,1.3557119169272482,,,17,2024-08-23_14h13.21.299,EPIDM,2023.1.2,None,
