L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.33411966598942,,,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,s,15.786007624003105,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,k,17.966120623983443,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,s,8.631358957994962,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,k,6.122169790964108,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,s,4.586400831962237,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,j,3.4276712909922935,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,s,5.061055831960402,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,j,3.34205845798715,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,d,4.160864165984094,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,k,3.1994216659804806,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,13.589715082984185,,,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
8041.jpg,6250.2.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,s,7.182995207986096,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,a,3.3929599989787675,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
9500.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,l,13.098058290983317,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
7095.jpg,6900.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,d,8.365644165984122,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
5455.jpg,7230.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,k,5.22163816599641,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
5750.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,j,2.7548557489935774,space,1.8834349989774637,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
5971.jpg,9050.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,k,3.469692082988331,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
7550.jpg,A001.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,d,3.0970567489857785,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
9250.jpg,6840.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,j,3.837085165985627,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
A053.jpg,2716.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,j,4.069524623977486,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
2381.jpg,8250.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,l,4.050335332984105,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1230.jpg,9620.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,k,3.427353623963427,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
6000.jpg,9411.jpg,4 Points,0 Points,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,d,4.0302556239767,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
7186.jpg,7235.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,j,2.8710108739614952,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1540.jpg,8185.jpg,1 Point,0 Points,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,s,3.5797012909897603,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
9424.jpg,9390.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,a,4.935050415981095,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1670.jpg,4274.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,l,3.8282208329765126,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
9230.jpg,7502.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,j,4.588271332992008,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
6910.jpg,9160.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,k,3.905870956979925,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
9810.jpg,9400.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,a,3.5693477489694487,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
6940.jpg,6241.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,s,2.8405316659773234,,,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
1321.jpg,7000.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,j,2.893443249980919,space,0.7520924989657942,46,2024-12-17_10h54.51.898,EPIDM,2023.1.2,59.71163745752795,
