L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,0.19114637514576316,,,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,l,2.9217614990193397,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,a,7.382429416058585,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,l,19.326439291005954,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,l,7.776281625032425,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,a,9.47426095791161,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,l,7.094372832914814,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,k,5.516104290960357,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,s,115.76687929220498,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,s,45.291006916202605,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,l,8.47733441600576,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.814713916974142,,,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
2271.jpg,9405.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,k,11.95805029082112,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,a,5.772040999960154,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
6360.jpg,6834.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,l,8.221077458001673,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
7095.jpg,6900.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,l,2.85719958296977,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
5455.jpg,7570.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,k,4.725017250049859,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
5594.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,s,5.0771696250885725,space,2.4696015410590917,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
5971.jpg,9050.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,s,11.057189666898921,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
7550.jpg,A001.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,l,14.228811000008136,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9250.jpg,6840.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,s,9.090851290849969,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
3250.jpg,2716.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,j,34.299740832997486,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
2381.jpg,8250.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,l,5.987136917188764,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1230.jpg,9620.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,l,9.36246091593057,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
6836.jpg,9411.jpg,4 Points,0 Points,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,a,6.574459790950641,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9182.jpg,7235.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,a,15.754941750084981,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1540.jpg,8185.jpg,1 Point,0 Points,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,d,10.015810957876965,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9424.jpg,9280.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,k,14.211762374965474,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1670.jpg,8160.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,k,13.925938332919031,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9181.jpg,7502.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,a,11.832443208200857,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9340.jpg,9160.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,k,6.777963165892288,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9810.jpg,9400.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,l,8.083409208105877,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9910.jpg,9561.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,d,23.625430291052908,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1321.jpg,7000.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,a,5.436882207868621,space,2.721657207934186,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
1740.jpg,2385.jpg,0 Points,3 Points,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,s,22.11687995796092,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9630.jpg,9046.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,a,21.245745708001778,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
9490.jpg,9254.jpg,1 Point,2 Points,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,k,15.870738500030711,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
2691.jpg,9600.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,a,12.891169541049749,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
2352.2.jpg,6530.jpg,0 Points,1 Point,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,k,15.239452375099063,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
5875.jpg,4233.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,l,2.850231999065727,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
8465.jpg,2490.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,s,18.145771124167368,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
5460.jpg,5910.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,d,14.064195750048384,,,9,2024-08-02_08h46.11.875,EPIDM,2023.1.2,None,
