L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.902373332995921,,,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,d,3.5044150832109153,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,k,3.2570085001643747,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,k,3.298861917341128,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,k,2.1874612499959767,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,k,1.9587011251132935,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,s,2.8333239580970258,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,j,2.5212091670837253,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,s,4.480859999079257,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,k,2.0694400421343744,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,k,0.9937676251865923,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.024657208006829,,,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
8041.jpg,9405.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,l,2.2026065830141306,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,s,1.4911719581577927,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
9500.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,s,1.063157374970615,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
7095.jpg,6900.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,k,1.348312082933262,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
5455.jpg,7230.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,j,0.9671688752714545,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
5750.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,k,0.8269049171358347,space,1.461467124056071,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
5971.jpg,2750.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,k,1.7876600830350071,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
7550.jpg,3053.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,k,1.578171833185479,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
9480.jpg,3080.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,k,1.5434416660573334,,,15,2024-08-23_09h21.40.715,EPIDM,2023.1.2,60.00775599515509,
