L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.173533209002926,,,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,j,6.457868375000544,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,s,7.576953333991696,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,s,4.130082792005851,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,j,7.242540624996764,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,j,6.136117749992991,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,j,6.685387375997379,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,d,7.9344783749984344,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,j,7.184607374991174,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,s,10.756544125004439,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,d,9.655425999997533,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.247448084002826,,,,,57,2025-02-04_09h32.13.268,EPIDM,2023.1.2,59.80563181963772,
