L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.769300041953102,,,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,l,2.237680000020191,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,a,2.307471500011161,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,s,2.1257699580164626,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,k,2.2016303329728544,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,k,2.3334547500126064,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,s,3.0596504990244284,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,k,1.7907846249872819,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,s,3.480633790954016,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,j,3.5759468749165535,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,l,2.338640750036575,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.424668792053126,,,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
8041.jpg,6250.2.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,a,3.2755959579953924,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,d,3.4060432909755036,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
6360.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,l,3.075445792055689,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
7095.jpg,8531.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,d,5.802215915988199,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
5220.jpg,7570.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,l,2.7031530829844996,,,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
5750.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,a,1.8210715829627588,space,7.212585999048315,1,2024-06-28_11h38.37.528,EPIDM,2023.1.2,59.82457937508952,
