L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.19644954099931,,,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,s,2.9397201659994607,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,l,3.406455582997296,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,k,3.7548797909985296,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,s,7.598135915995954,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,k,9.747358249998797,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,a,6.971103707997827,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,j,6.74162766599693,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,s,5.784473916999559,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,k,4.252625041001011,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,j,4.844818374996976,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.8887651240002015,,,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
8041.jpg,9405.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,l,3.61043533299744,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
1019.jpg,7004.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,a,6.435571082998649,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
6360.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,k,5.38234037499933,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
7095.jpg,6900.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,l,2.584982165997644,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
5455.jpg,7230.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,k,5.524379458001931,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
5594.jpg,5991.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,s,7.5056950409998535,space,2.5868069579992152,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
9912.jpg,2750.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,k,7.832967750000535,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
7550.jpg,3053.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,l,4.9613198330007435,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
9480.jpg,3080.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,k,3.799828291997983,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
3250.jpg,2716.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,d,13.288467667000077,,,49,2025-01-15_10h39.36.507,EPIDM,2023.1.2,59.709171671821835,
