L_Scene,R_Scene,L_Pts,R_Pts,Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Redo_Instructions_Loop.thisRepN,Redo_Instructions_Loop.thisTrialN,Redo_Instructions_Loop.thisN,Redo_Instructions_Loop.thisIndex,Practice_Recognition_Loop.thisRepN,Practice_Recognition_Loop.thisTrialN,Practice_Recognition_Loop.thisN,Practice_Recognition_Loop.thisIndex,Practice_FB_Loop.thisRepN,Practice_FB_Loop.thisTrialN,Practice_FB_Loop.thisN,Practice_FB_Loop.thisIndex,RecStim_Loop.thisRepN,RecStim_Loop.thisTrialN,RecStim_Loop.thisN,RecStim_Loop.thisIndex,FB_Loop.thisRepN,FB_Loop.thisTrialN,FB_Loop.thisN,FB_Loop.thisIndex,RecBrk_Loop.thisRepN,RecBrk_Loop.thisTrialN,RecBrk_Loop.thisN,RecBrk_Loop.thisIndex,Transition_Enc.keys,Transition_Enc.rt,Encoding_Resp.keys,Encoding_Resp.rt,EncBrk_Resp.keys,EncBrk_Resp.rt,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.152487584000013,,,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F078.jpg,L130.jpg,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,a,2.770770082999988,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
P036.jpg,P217.jpg,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,d,3.358984415999984,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
O161.jpg,F218.jpg,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,j,4.682736875000032,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F279.jpg,A001.jpg,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,j,4.427496500000004,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F273.jpg,A060.jpg,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,j,3.751329082999959,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2393.jpg,L055.jpg,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,j,3.582495957999967,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1812.jpg,2593.jpg,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,k,3.2170709169999867,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
O013.jpg,A067.jpg,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,d,3.0744266249999868,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
P033.jpg,P034.jpg,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,j,3.6667625420000007,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
A104.jpg,8186.jpg,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,k,3.613964124999981,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,8.025200208999976,,,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8041.jpg,6250.2.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,d,4.253935750000025,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2214.jpg,5532.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,s,5.369952790999989,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6360.jpg,9120.jpg,1 Point,5 Points,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,j,2.8535144579999923,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9921.jpg,1270.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,s,4.528904707999956,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5220.jpg,7230.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,j,4.042041207999986,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1942.jpg,2515.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,k,2.1205245839999947,space,2.862803249999999,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5971.jpg,2750.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,d,4.006301582999967,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7500.jpg,2751.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,a,3.9680076669999806,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9250.jpg,6840.jpg,0 Points,1 Points,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,k,5.114442915999959,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9220.jpg,7560.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,l,1.5442673749999898,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2518.jpg,8250.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,d,3.0374497079999827,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1932.jpg,9415.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,j,4.175100958999948,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6000.jpg,5940.jpg,4 Points,0 Points,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,a,3.078474415999935,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9010.jpg,5450.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,a,4.259723624999978,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2600.jpg,8185.jpg,1 Point,0 Points,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,j,5.489178583999987,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7006.jpg,6821.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,a,4.134310458000002,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5030.jpg,4274.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,d,5.900151290999972,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5622.jpg,7495.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,l,2.820514791999969,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9340.jpg,1200.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,j,6.404719958999962,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7096.jpg,1111.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,a,2.795438458000021,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6940.jpg,9561.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,j,3.9832037500000155,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1112.jpg,6415.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,k,0.9847727910000543,space,5.721544874999935,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7480.jpg,4533.jpg,0 Points,3 Points,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,k,5.293311749999916,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7183.jpg,9800.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,a,3.031932167000022,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9210.jpg,9290.jpg,1 Point,2 Points,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,j,5.213959165999981,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2850.jpg,7150.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,l,3.087356207999946,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3022.jpg,6530.jpg,0 Points,1 Point,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,s,3.652732749999913,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3069.jpg,6314.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,s,5.33543779099999,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8465.jpg,2590.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,j,5.636065207999977,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8117.jpg,7281.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,l,3.9533241249999804,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8311.jpg,1900.jpg,2 Points,4 Points,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,k,4.179459834000042,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7010.jpg,1120.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,a,2.053166916000052,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5970.jpg,9000.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,k,4.249619125000024,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6610.jpg,9911.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,l,4.124904875000013,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2752.jpg,7360.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,j,2.7050606670000406,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7090.jpg,9360.jpg,4 Points,1 Point,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,a,2.823006917000086,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
4279.jpg,2030.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,l,4.12992745800004,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9920.jpg,5950.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,l,2.70211929099996,space,3.1050458330000055,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9101.jpg,1945.jpg,2 Points,4 Points,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,d,3.343682333999979,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5626.jpg,7234.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,a,3.7194364579999473,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6244.jpg,9041.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,k,4.578654791999995,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6250.1.jpg,7705.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,l,2.032767875000033,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
4536.jpg,7170.jpg,4 Points,2 Points,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,l,1.1509678750000347,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7140.jpg,2702.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,a,1.8387822920000616,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2661.jpg,2520.jpg,5 Points,2 Points,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,l,2.5765460840000713,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6410.jpg,9830.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,k,2.9495380830001494,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F149.jpg,6571.jpg,0 Points,2 Points,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,j,4.789679542000087,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9621.jpg,5972.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,k,4.812194083000051,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9401.jpg,9110.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,d,2.8769481660000764,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6930.jpg,7031.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,l,3.132668375000023,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5480.jpg,2312.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,j,3.650604083999994,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7025.jpg,9584.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,s,2.551185458000006,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1052.jpg,3180.jpg,3 Points,5 Points,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,j,2.7211237910001245,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3350.jpg,7130.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,k,2.1500095830000845,space,5.9311355830000565,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2487.jpg,4598.jpg,2 Points,1 Point,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,k,3.6131535830000274,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7224.jpg,7920.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,a,2.7165552499999848,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F369.jpg,6260.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,j,2.9619194170000327,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5000.jpg,1603.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,k,3.43195770800007,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5260.jpg,5760.jpg,5 Points,1 Point,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,k,3.888202084000042,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5890.jpg,5780.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,s,2.00649012500007,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F158.jpg,9582.jpg,3 Points,5 Points,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,d,3.6263624999999564,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9440.jpg,1274.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,l,4.949442375000032,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F032.jpg,1080.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,k,2.198143209000065,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7233.jpg,5623.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,a,3.8383634590000355,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7580.jpg,7546.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,d,4.432034667000082,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5200.jpg,5820.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,l,1.9776447079999997,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7280.jpg,2560.jpg,0 Points,4 Points,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,d,4.73777929200007,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5593.jpg,5600.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,j,2.968404792000044,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2141.jpg,9611.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,j,4.293973249999951,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9190.jpg,7110.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,k,2.5226084170000576,space,6.954862875000046,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1240.jpg,6020.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,s,3.264799167000021,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5900.jpg,2190.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,s,2.0596569580000477,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2580.jpg,1910.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,l,2.1268777920001156,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2749.jpg,5849.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,k,3.2180936670001046,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2260.jpg,7100.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,k,2.8443485000000663,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5629.jpg,2597.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,k,2.018901458000002,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2717.jpg,9330.jpg,4 Points,5 Points,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,d,3.9608694160000795,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7350.jpg,7286.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,k,3.4942542090000615,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
4100.jpg,1510.jpg,3 Points,4 Points,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,s,5.811412415999982,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7035.jpg,7002.jpg,1 Points,4 Points,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,a,3.3937386670000222,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8210.jpg,8460.jpg,3 Points,0 Points,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,k,3.3999235830000742,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
4510.jpg,F252.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,l,1.995073667000085,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
1220.jpg,8231.jpg,1 Point,4 Points,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,k,2.1200990829999427,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5720.jpg,2383.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,a,2.289567834000124,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3170.jpg,9432.jpg,2 Points,5 Points,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,s,2.9998001660000426,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3181.jpg,9913.jpg,4 Points,1 Points,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,k,1.443017332999986,space,4.899293833000044,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5471.jpg,2240.jpg,2 Points,5 Points,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,a,1.4748640410000888,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2683.jpg,6010.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,s,4.012181666999979,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2650.jpg,5621.jpg,5 Points,3 Points,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,s,2.741939792000082,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7220.jpg,5831.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,k,3.099766458000019,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
9007.jpg,1101.jpg,0 Points,3 Points,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,j,3.311969458000064,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7034.jpg,2810.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,k,3.818363292000001,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
3500.jpg,6312.jpg,4 Points,2 Points,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,s,3.405690708000108,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
6561.jpg,7211.jpg,2 Points,3 Points,,,,,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,l,1.413280249999886,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
8350.jpg,2372.jpg,5 Points,1 Point,,,,,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,d,4.841408415999965,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2500.jpg,8010.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,s,2.2980717920002434,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
F174.jpg,6212.jpg,5 Points,4 Points,,,,,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,j,4.885952500000073,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5994.jpg,5700.jpg,0 Points,5 Points,,,,,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,k,2.020467833000154,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
5500.jpg,5520.jpg,3 Points,2 Points,,,,,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,k,2.6096170409999075,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
7545.jpg,2389.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,a,4.146606166000126,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
2220.jpg,2210.jpg,5 Points,0 Points,,,,,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,k,3.9196814580000563,,,64,2025-02-11_08h37.22.265,EPIDM,2023.1.2,59.935329779171425,
